Date,HRS,IPG,TGT,RHT,AMG,LOW,ESS,EQT,APD,NEE,IBM,STX,COH,SPG,JEC,ROK,PCAR,CVX,GPC,MCD,PRU,HON,HAR,DIS,VTR,K,CSCO,PDCO,NFLX,UNH,MRK,EQIX,WM,NTAP,CF,ORCL,GIS,IRM,PEP,AMAT,REGN,STJ,BMY,CERN,DHI,WU,SE,FITB,PGR,C,FOXA,DUK,NI,SLG,STI,VIAB,TMK,NBL,JWN,CMI,CB,FTI,MCO,USB,PX,DTE,HUM,WMT,HCP,RHI,AAP,GD,DVA,XEL,ADBE,HRB,AET,BK,HRL,PNC,SWKS,OMC,EIX,SIG,AVY,PG,AME,BDX,TXT,GE,ABT,DD,MU,SCG,PPL,ETN,HP,AAPL,IP,BSX,USDOLLAR
2010-09-14,25883612,42985649,244861852,126546240,32696475,188096453,19941154,33484359,189425548,52495320,537608317,126779082,96362076,146731468,41941859,99779256,71671462,541473124,35542026,396388326,177010332,184359881,17650825,244876156,54081516,75870635,1988150883,19146000,427675395,278271840,373289608,42405844,48552812,490318420,153712107,735502542,112914576,47683738,227732919,254029904,5350110,49530609,238985406,49243495,30436213,135543697,51039150,155201419,43552335,1489227624,221173265,77580215,14140280,58869415,368750977,111477677,55552118,123397000,107378675,129622820,148687368,56013871,59100616,183247236,106128754,57419789,92455147,510759425,59868686,16809757,46726281,113049040,108122560,54703263,195183664,42645983,99631669,163087959,20374201,190272755,82793316,56912095,68692637,9227277,18138360,542878000,30334115,44463037,53460403,628616252,242428763,216310715,356051885,14809491,80835882,146527760,36858309,3559098875,115653518,118533870,
2010-09-15,35408788,55719978,150109212,89900044,25090134,156781191,29580866,30194376,123332736,215846976,530230843,115988823,152689677,168510352,56265651,51941948,80735268,462378680,23543590,278460861,205428989,184908018,24720881,230194104,39507689,84469298,1115828316,21271015,493077024,353103616,333697109,32097937,48101040,611207230,150716661,896301926,92017340,143310830,262727129,182760655,4904880,75820323,186817851,46829328,61684592,90219977,50372805,87125998,43261595,958191277,143615906,85926762,10844458,45690290,241755179,154953217,37100067,106418285,154262905,225946146,99959037,77909104,48421503,338228145,103794469,67664184,111978011,466777220,53985690,16843012,37960420,120953003,83376176,36118112,144383148,74704181,120091946,118844665,22670746,191436351,86582237,46931954,66795537,8289357,19916746,456581250,15465964,61726721,35376479,904813141,200595363,202987519,415269474,17022041,83461981,114321366,60382185,3774294520,97647144,83446902,
2010-09-16,27080746,52889838,154475377,218121696,27353700,163184120,12270238,33876992,131982647,86870502,522569614,88968656,103916302,112943969,39996903,37994997,68479561,440089013,22902261,310901949,88294467,164993937,18780585,231042550,32928907,64659243,885454186,22284325,572663950,194366098,263378409,35017752,40952512,356732848,207462500,1244806925,109822187,102448583,231543487,210905662,9557600,93783244,174366339,39427794,73867174,59532099,49839703,80242388,75047911,1478287676,151133646,69405822,11640363,40311932,136934884,158256477,33446735,153264905,95500462,161949727,87001393,49186830,30704953,180761677,101468069,59897952,92408920,494401688,39792630,17315507,35856135,98698065,50182604,52621300,204997140,26849463,83539188,99495894,18091226,111836226,51890587,45182674,43970760,13564337,19227410,379978426,14318837,52791145,70600672,621644056,242248247,180640210,174990860,23362855,82777306,77856466,87629141,5866907143,73473720,86143245,
2010-09-17,33451243,86054889,251830929,153083952,35981400,279858818,25886198,118322164,197674548,76497260,1164387210,99943641,138270816,140674405,35109753,60637765,174819125,779696020,34558987,483060837,200554834,233993692,15390315,608816971,45905704,92750914,1015878726,54983306,465343980,229419082,473876100,103592490,116047082,382242263,205160095,3845959102,250404567,242168387,435380056,225685425,17211750,63383793,328676886,83107328,54254311,82901222,60475321,94595422,61276565,2172704889,245910420,118897320,13702702,38167197,162407011,234552679,44290746,207225594,125104473,204421764,165169579,88611649,55342071,228875171,134419411,81672754,119822325,954729169,77752542,39882572,61748419,166985331,49625999,60540076,363051612,48275175,177539670,151915519,21031601,158537257,117194618,102449618,60321437,67240992,27330104,882250377,17894376,93247380,114181891,960999805,316275376,315956437,391141712,26537753,88044532,82134285,41988519,5683560122,163504754,91363856,
2010-09-20,21461535,53404751,170974138,153012092,29373136,214211445,34883105,50983277,91097632,54328030,810046834,94353255,112253313,202031642,36453510,37821313,160937435,497969602,18901053,259140285,210826936,177146996,20226924,330452667,53508484,84150195,1028507679,22387369,755458901,181704851,305852882,49719171,82733926,296006320,268976115,1267318663,219613291,90669295,281650026,188514265,9610160,47869910,267579561,51480892,48698720,79594580,44282392,113043855,56105909,1353746170,210645422,80437742,14608390,45769769,154642968,121665843,36305188,84654931,103842868,205786545,113760042,90428661,79551222,200893581,125686928,54739343,104122767,429296425,69210117,29260802,71622368,99040132,34585359,44146916,279170276,25791126,102766645,106536937,15438388,264121709,98662263,77891325,79791707,18423411,30449302,452174715,15779636,70758654,97666754,620694032,237194623,254171480,226948210,16386469,105043499,93915878,42984296,6068759964,362274595,60889032,
2010-09-21,25249764,32496514,224136253,133332885,42817588,253282181,19239660,75414616,114622314,74080958,598054405,359649356,113335248,181268955,39275012,46501297,100863306,552841609,25928658,327710489,389990418,186427253,14199171,371781821,70412464,118724146,1280766848,29243406,682595839,209078134,357859878,62176353,63037531,477326127,183576686,2056936339,289009994,76977373,412557199,263858098,13079286,74799003,839930207,33159168,58057063,68489529,50602047,121942694,63765669,1442535726,192151561,90923455,17614970,41917260,161032997,165173504,35877974,89207250,86645728,267437947,128289049,115998632,51893110,227167559,144611746,96801119,123123485,437190626,85281858,24591238,75019080,73129368,84845154,70403999,817712442,50100378,147805008,142103643,29445108,378870349,187761683,69023824,213608451,10502238,18441276,565376252,13162196,58120517,141743626,727969573,253842747,252255288,215522553,26528191,98380629,125697827,64679379,6167073494,157584427,186110106,
2010-09-22,36040898,37513700,175957603,209225100,31746935,204155910,18810932,41511065,91366746,82868125,561328645,161177294,108766325,139796473,37419482,42248530,67869765,432960579,18643933,316477601,237980769,166380892,10602224,311711185,42769951,85572666,906089700,20655549,1399925451,236461121,364455521,36612293,83114180,453408315,174651661,1310366193,261976239,52587238,290044846,202578558,7019894,63922095,744213655,40412064,44318623,83850318,53051156,102116568,60827848,1674022310,236493989,111168291,14354172,52895541,106892279,284643266,42506239,81864019,105767916,173782673,126782380,117734742,42504550,360868106,112921397,51831565,155742539,461828336,67598636,22074650,78184348,88117063,46666149,57602493,2900426508,22073228,156307811,147831353,18409134,498169140,115552080,73462347,133617365,10089878,21999426,484600005,13751779,67603364,80145274,636925041,225357519,199054752,204126720,22425676,73674605,134069494,38331368,5478655000,190158487,57583082,
2010-09-23,24572818,56508388,151688504,523983369,22011810,157425240,28682265,39503326,97571944,54779164,441583503,108399586,68054719,169061181,40468540,32768608,75539408,430689970,17801080,362111236,183734838,184662591,19210941,555159067,51304627,68732737,658419960,15739039,1879585109,219423511,309155008,86220554,59848479,322566676,227839712,832725498,111559032,68880000,321974701,222450794,5448960,45432951,697315749,36953092,39283808,110699514,38498567,108739820,41092824,1435095421,208718954,82547021,14518523,68345555,115753159,159160744,34597759,75521640,76026769,250116285,83791007,77356340,58162903,569692499,115970183,42259024,104361600,338713078,77634848,22345299,56906838,78509995,72879226,61022796,839066828,35842054,146872563,125027599,13575113,384298400,113638472,73528252,75996163,17855909,20505373,503080210,14551968,45151797,84846738,698410636,188126352,157681777,199968601,17954361,101935780,108931606,44163412,7388435687,206484624,49618478,
2010-09-24,28430323,77705809,211865937,176580422,26866685,254652907,19882918,37156548,89911528,90785346,821641885,157677966,71745673,203035601,32614037,39630448,114843768,533270867,17897664,359531425,256207555,155539856,25761566,331578734,43577697,92114534,1016685172,30165263,1513905930,282072542,345595545,74547406,54266101,431820971,226221368,1452931398,225896914,68772206,350536044,224493406,4152721,65754849,279179442,46416780,78322411,91397190,56054440,95293181,50805047,1508080314,198877822,62447680,13842187,70797270,127218160,145568749,46460794,72720804,75388575,260976442,105931503,93354100,73893753,503023562,133553455,40054473,71922510,457428633,70073033,15415227,51126632,69015869,83678599,43501032,643789440,37130314,128674000,186527209,13861246,290679091,87416340,63473283,87834480,6695490,29344429,531358527,15262960,48461374,95374165,1152676077,289044779,210289847,320885346,17150279,99362854,92074981,36777961,6176144878,118566313,82616575,
2010-09-27,31264371,46989061,196294392,117137072,42320866,141796626,17583008,24114329,104493286,53451340,712947721,75822124,85613624,116919085,43970204,23291814,116665753,541055222,19051930,364886131,180165982,153612959,11437249,243179716,34139445,62069019,912794445,15710504,982795933,244738406,326679739,82534849,54285546,239245163,127539933,852977854,194876042,35487711,289031699,121754733,4028724,60403586,205072049,45922259,36652911,109734002,47413694,80927716,46737724,1395154585,192509338,81573199,9945052,65089946,150667714,114390891,31127098,49165494,153592056,143435837,91322085,60421900,43154691,239125955,99575146,42746211,93875677,401127866,49621392,13818345,28435757,69394593,58169153,32295617,303596160,35852310,97196028,113080601,13141184,209664803,84640114,75499441,83931821,6121608,20577860,510370156,18223739,54728349,86852635,542352661,216668902,143103733,211027243,19118512,63606514,72675664,26758729,4573240645,69643706,56523012,
2010-09-28,65110501,47620543,301196494,128436367,30616669,238033773,29499024,60191810,75198187,58132672,868064253,120335340,160456380,170140710,40132025,53174841,102160415,510304406,21726415,430903309,150597898,175042739,14404825,395948972,49718303,71629469,1201266019,21863616,885665548,271847926,376941191,58577856,57482561,474857462,120867096,1090287849,121051326,56027344,294987369,219384501,6278430,46235536,223018702,58722636,55411173,121002459,56643975,107519106,58121961,1121316789,214277116,95645353,14448350,54263563,100683566,204519324,39650079,53028420,166616323,156761383,82968121,86169237,34068688,336505366,112855498,50031214,127741482,519489305,55941255,15017782,55372749,129311065,77868608,75505166,664952328,47487184,100842584,114321068,20998216,233251315,82122881,61720983,98290578,10692221,22458141,560244638,37575215,82407832,80052669,720717432,203914509,222178066,191784793,26458774,85075926,118017179,33027807,9658639316,161128314,296041158,
2010-09-29,39034734,48068804,286906493,147617734,39256434,245713685,30396575,104798448,74436815,50468030,600314243,149321923,94140916,102872767,58315488,50752000,106801649,579986889,27610733,284731919,331965510,156818249,10473977,282338836,34316002,48833252,859426164,26909992,1328098605,255626440,279039940,41827558,53542261,301416143,177000316,922484766,91545442,29954595,308632490,224069390,5424165,140027590,227799819,45628030,33417134,106942342,52708989,92714644,75623574,1957744801,313549027,65109512,9980174,29295160,128589779,131997244,35602747,72943305,122806506,153013387,107792939,80310816,47721661,251535537,73079747,45363420,98123781,455674912,51723402,15517505,42161378,116508520,141016540,56606781,369669048,58388334,109107240,120108748,17959456,198218472,96015965,51100171,67789178,11875399,24919670,475613200,17314609,77773995,113963525,587378175,240423914,284971369,306396513,15533753,57983203,93295613,39342487,4390338638,106821336,189329348,
2010-09-30,46442662,31432756,333559564,123639600,62985274,236217109,55918729,44900157,107433198,84710150,741447753,146329190,104885848,227412944,53831700,51040739,148052313,661277338,31854328,441821091,515565671,206070643,25486566,443453621,57967683,90572733,1056517048,26436901,1667993975,254153439,400987665,48513121,72438994,568934848,399189294,1067300621,162108569,48038739,387362340,242232786,16609880,89890727,247573894,137835989,36261917,124954423,59027241,146719014,87609917,1842064301,352609960,95204827,18362793,65802986,165628018,164971510,39324086,83465680,111630939,206492283,117070972,143880201,58511064,240980678,121924275,48064487,79504468,505179446,58927017,47626977,59385659,131494859,89090118,64043922,455224430,69554584,142179591,195575084,21735779,244433754,84379182,65746361,72229769,12827846,26273440,638801835,49718106,67755820,71850341,780161282,285106025,308514749,234849888,25724667,89926137,111197764,60939578,6215719081,151326949,133222064,
2010-10-01,44850158,37567888,236616196,115267110,47716416,219510555,24405661,44169303,106436539,98625143,655861089,95551387,122030820,178507488,58624228,62099500,105429121,632303167,25781053,441471735,335122330,185056858,14141556,398997942,47356731,86095353,784332957,26765080,1301634026,212553733,341814838,55664442,61395908,460017146,374357074,850574046,108395986,74371753,301074712,184644089,16367100,78707350,198257341,117094813,38565227,87903390,56093600,111675459,53138683,3119663537,169594771,94472661,12380771,51132259,130019882,115412683,37008755,94171165,93495168,203031755,143109959,78068060,33879006,255757263,137279830,67128455,90898817,380230737,70227943,31299975,48490246,93616941,88373984,57569223,234417718,78109394,86461027,143439054,13753210,228502794,70884500,57603647,47829142,16441558,15300762,501505785,20975832,75096440,80890719,644746319,211822189,228337115,195465312,17974604,47460963,143972768,57066891,4118636220,121823327,75433104,
2010-10-04,36214459,45764912,216924768,86065656,29856831,247955468,30613385,33841173,65839222,82384235,472332313,92992576,91900130,154202129,35385545,45212389,83625205,498353627,27539413,239497482,242157559,151079674,17892125,328806179,61713913,83229085,585943466,21131329,1059135635,187453592,268246716,52538927,45507480,307553690,179059434,919156718,96170380,56756370,272273267,158408059,22443553,47654406,206903314,99969600,27475654,70928716,47768531,87851184,42173915,1678796667,185703285,85294664,16781840,46001608,150811733,133228771,33397575,97439764,86645316,242624336,92385257,78851680,22670615,196772067,82107368,40827717,92189045,331310442,110471931,26676163,55987877,101961346,61784495,32893873,328256000,58789526,67031122,199683546,17660075,164393435,60502121,101480482,99846834,15677581,27486608,566497984,21730479,54817473,103111298,600454268,238284517,186786443,250735494,16549036,78690267,93649874,46992895,3945680700,124962445,50647008,
2010-10-05,40578588,66948791,258774498,148665450,74377550,231277522,23004655,48249302,76537197,108580198,734462430,175623032,127597211,222934899,61360431,54549400,160337326,779685277,48897645,352828305,294004353,249110826,20227794,456239706,94074384,149292173,1113761046,21269672,915846213,222813505,314151920,477921476,74653342,371718421,280735973,1078057670,107727629,218904933,408813076,217951589,12825260,73740084,242990487,80592584,80392846,89684434,74001043,210733602,51518413,2586215373,221904708,168655493,16284249,60798993,254407814,173237159,56105018,119769497,110300783,199963087,168638884,59027430,48213014,384457042,129881538,53487963,87021780,477680895,163158288,26859164,46593184,147984344,97371548,49287321,381643392,41818221,92564025,328220005,22531265,274201918,93430037,91197760,46070732,14134566,24911540,564337971,27618294,71496450,105266116,841132804,281156801,284120246,419156892,15575192,110790395,133548534,55686824,4718139984,171891141,109181280,
2010-10-06,49417553,49390460,267074557,383617688,47916559,193801763,19368840,69764789,91228361,118279950,567114423,182195952,124778786,113173028,54195454,45795181,109946710,585030620,30017902,292976123,222308543,219389767,17001109,354293942,49109482,105390085,999061805,14965038,1019416653,432666910,221991707,1976658788,54921605,654203329,159713933,1296883554,145931336,69869196,408542904,195031144,20355968,64669848,181026250,79408560,57865920,55743857,47107501,144793635,33444431,1953531978,197319677,117289607,15458192,164025993,217885395,154549565,34053186,95231786,121207770,152661777,119557225,105546710,52126753,245075071,78560499,36075605,75762511,491979291,72275450,22673173,22170101,116667408,80494881,40623715,325147437,45195137,89722035,132385334,16048488,203389994,90010235,64336646,51738270,8970894,18115258,357794813,30590063,43204240,74324642,1017605922,220556679,209470821,233275360,13348055,54396125,100961547,79115637,6311152574,147172779,81450784,
2010-10-07,35158186,47626547,332943856,198209176,39906400,241906198,17331234,42186624,128574424,58221197,768553210,145087203,103726265,86602196,84985041,37242295,81611493,519406468,20699941,278259907,169843041,168880805,17864980,283708833,54941793,63096196,719023515,17380749,622331871,217906270,405790514,764674641,77939375,420444120,132643290,1044373844,94107424,46775181,1102347766,189547198,62107206,66762699,128491760,73310554,40563030,49859031,41211488,169990248,34062489,2025219509,328947839,123888894,10645359,67041912,187465031,159018513,21699768,68407460,191642747,206132451,92293558,60993746,106010626,233973939,82146744,34151274,79266473,365723204,40426122,18074961,32067570,82375617,141959664,29864862,1919151563,31150159,122973540,236256902,44337518,181054641,72855844,64182668,57898646,8279363,13513193,1149580315,14585849,69894564,78612843,812962954,717967873,292667633,314009595,19514314,35164953,61718224,58796703,3842390000,85384883,43115072,
2010-10-08,37566347,53205823,311516559,91713639,31585600,277563805,7834124,71801845,97155023,49451940,542342083,186904227,102351388,114431241,27585710,50986398,103567123,465512672,22923671,256757651,151738548,141887970,24696676,414771389,68513590,101300055,721226973,15046880,521121299,190826887,254844487,265589186,72890490,289214433,864819776,862373896,152896475,41449438,482328996,267247588,44549762,49110648,145234237,72665824,44764467,38364888,36407022,101016158,29907101,1453587253,251323143,110742522,6842352,49589241,151511863,103366546,18456353,92163387,126233365,147240145,62071348,116796343,55150371,178023985,79467664,39844156,87480742,414294016,64268847,27329935,44554466,79124376,81648052,32535982,1190496512,138809709,68566091,132354874,48660639,160923178,49446795,40514299,53500532,9276175,13444450,1543642174,19528389,60981762,68062030,718091134,684903857,296121205,658004424,18555422,48273165,68968043,32270286,6298403330,109112853,71086545,
2010-10-11,33137543,42855916,213083912,114995698,22959540,105230338,11768724,51930895,80996020,31942841,481053847,117241342,117927151,95338730,27277325,38613233,64022473,323305841,33893407,226252232,125600572,124655182,15080856,171284123,49016879,60720543,542199355,16782992,628423040,215635037,163480185,162898258,47644712,182274683,413010188,585826331,146223519,45314335,288210486,150409783,11094974,116804040,129486779,25623897,24780418,34681841,30690123,63843271,25442396,1778259080,145616154,45275300,5540687,48354360,102061340,123221352,11029560,73309815,132292760,87048383,56233201,56980476,70422979,111197199,64125144,27349970,58041555,332767934,57456211,19334931,30560556,42833152,74411585,18644250,285007750,98960363,64124673,107948689,18368108,139465719,49410734,53827311,46418657,10676195,13715816,375131782,13103379,26005705,70394508,721411392,221678717,192868854,364360282,9294664,37205405,57797473,41823440,4109914243,66095490,35988617,
2010-10-12,21297160,53503415,275307567,104017635,33103450,427134607,20415252,38599926,90598388,102960398,678154527,156485234,94945237,154023231,25811838,35410060,104085214,576476391,40146920,291245577,137032498,141393480,15502419,290014417,48585653,78880773,677589335,15377609,564935884,218583729,321744937,100308763,63540597,245815310,383138648,715200637,126642054,44349132,429581701,191600603,15761052,92124235,176932666,34853475,48242953,78816947,31589930,236682946,43217520,2015426477,148323885,82038995,7884510,75124425,134067460,140411140,30531918,89939779,94331369,143120992,70768707,62868936,71567585,285036278,71938243,32259657,97424552,701957417,75976761,24336538,36996453,77045593,98397036,42144109,284189904,47935873,64617930,192826208,64105737,233803295,76248394,78122688,90848598,12014144,19936215,1259336277,32400716,61289441,55560832,906011803,760170040,302671128,291479825,17495205,46168703,85219872,34615309,5424350360,184687531,89281611,
2010-10-13,29049739,52787468,191720666,67442333,52247682,304497594,16349405,64876513,110678978,111323067,1060660771,141619144,94172901,146028198,40305244,52732307,121917273,785689424,48908753,271246996,178969702,190676969,24927720,466609612,56214650,115273887,1300778162,12358850,507136261,262284369,288535532,102722881,85198855,280312665,332652812,1305368394,176454094,32063488,331190759,172544078,10074120,124926111,198778218,53318256,67582076,142652169,71475448,180981876,38810271,4492219781,277247021,84547741,13483544,73286939,172268052,174266652,25909093,123790302,108322623,137741634,107153663,82280064,95525379,359246480,151567788,48470861,177322835,634424444,51212627,24706768,36999727,85498013,94091451,30416785,261626736,105341866,115207959,257592314,35303712,217521421,71065210,96847303,74525461,14335630,21451872,504411745,22557451,61514184,66607599,854982481,277143401,238253334,331155495,15168224,71255850,99567750,56774035,6151994422,136255958,58494474,
2010-10-14,25989136,56710714,265984418,67070069,30110550,246363908,11466153,38599113,65591126,93948068,688078765,186953514,99943389,125195983,41173488,49379072,122839637,454441495,35208290,417608500,179482264,158741140,25386977,237613338,35380808,102649092,760532267,19625246,478629183,339111891,282019344,88728543,62757842,365636557,231946459,1003383102,119229390,33674210,341920298,168514698,9458100,98357943,184592053,42653736,59064031,53007744,41045128,211849799,104877418,3928951885,185266254,82957490,11049630,107260141,277636529,168363367,28407133,80032630,75441912,155783769,119881350,84985588,138427378,338345917,125129284,22143692,170843446,716847286,71255938,29663318,31488239,95484984,62233668,31168298,204404644,191727410,103341467,310687690,23089590,343538447,82259448,72015528,59018298,15120619,14919248,447850450,17435840,63851414,75142018,808260654,269293336,228329880,195531303,17853593,47163984,62706014,84043706,4280804577,113247427,45292016,
2010-10-15,37745282,49551171,198707709,166169240,48062534,397372963,12313599,35741739,93968905,90366039,876113121,1017622691,90006858,163822092,46531408,43845626,120040969,640520944,182297561,397319375,191737181,191162115,26312128,311583538,55978965,124625691,996450584,21360198,535567796,259720987,441582581,128159061,161617959,294600568,179760523,1470175777,106589673,32360382,348221533,210814219,11953452,96044195,433286280,89992845,75692181,56945171,50103895,151774702,72973700,4125710715,195524875,100683875,13388917,89066561,318834187,124137724,29618108,155015303,92890284,151876099,113904875,56038230,91718177,514331196,116276480,78319042,159549569,580166586,64070624,32962500,50705405,162600778,62575650,106285219,572888160,167783170,113239787,327945508,27822413,338113646,118766380,102717145,140247706,15645598,61038415,507372200,22606909,67962541,100186078,2721089425,359828016,251541441,181291508,20934019,228258546,74382044,90980756,9441957610,171453229,74923605,
2010-10-18,30909581,62447006,204184259,100414094,21791869,439185738,13719784,39821701,62667262,45428458,1268258523,487434469,54944152,164199553,44465408,25470012,84091891,531247473,58706497,340500517,351708767,176974777,14251856,223006115,57137121,91725489,802732303,21361953,436631400,268685563,313917419,104443156,71889349,241765864,122905047,972124401,100275509,23654897,266885360,145207605,6844975,185589095,216751392,46309113,73010924,58284804,93506253,131334842,53442787,3875899259,124707374,193524716,24110339,73823253,240593535,74924298,19663032,158930748,142653404,228915068,80323403,49890130,42170116,225412726,54767196,22987716,96098605,429654618,65902153,25128545,27549575,70295960,98229566,31561648,226393692,210483274,103352018,219959105,16317918,178209716,65426528,143241016,45529807,28203851,24069103,589693331,19144924,53756863,102528691,892375455,281200461,400284987,125656282,18832207,56872518,84916979,41339423,11306791578,116231336,147778240,
2010-10-19,43346821,109735614,269749955,141584272,43461720,345582730,26881281,52326392,60328853,78856877,1681141172,303492090,103999423,237598336,47881885,50640055,127315358,631102085,49815025,329636297,203768823,295767703,24357058,303115857,59054111,90235202,1048109154,56027862,546712063,429122454,301279035,168959820,68038646,483196998,280510687,1208583068,117344803,42881253,455174565,277886715,8800880,130454625,239690911,70699832,67564241,61186685,59711174,132346562,77395169,2826370010,381333515,135674128,15890987,82989001,248570443,142727560,32699873,122646373,125815084,196665914,105220289,78196978,58327158,350417572,107952690,36600188,130210799,472081178,69592031,38852288,51718302,117145521,64655471,45120038,271196898,183707989,114292479,335467232,22951358,275813627,70524626,148554778,59983129,12780713,34551015,622007960,23803635,101059247,158233026,969753684,334579443,271141212,208837670,19966980,82996191,209039449,75953582,12411418611,140255265,90822207,
2010-10-20,37384743,64074114,242672617,81576320,29745408,296584343,33058960,34532720,55053091,66752163,830867971,255965735,113753455,258071941,32054832,45879939,108083009,598448062,38227064,407177425,134515582,370788808,28874630,324228091,63661232,69742731,892544328,35631517,1384521945,351917281,284479394,74965732,53143523,291931794,207691122,1039516841,86306479,27482080,625850728,172693674,11217253,300244136,159088989,52512915,81719449,50863789,53701368,123553330,56760488,2001675874,281150982,151254643,12004204,82961306,364711530,123393850,34056045,163482845,152538487,127393135,137143912,49141110,65523300,419347150,95274657,27054086,112070724,451060619,73597111,55654504,45629538,98390118,72953696,44475951,259543284,201927706,98193368,287281430,15008185,271803802,35729622,118123331,43835984,16379537,25297030,537036615,15930657,75555548,210776701,909673312,487404276,243979230,305752093,16028343,56079901,233854425,50311134,7289581338,96631034,417288690,
2010-10-21,28368677,58944608,252728437,83369925,25411320,433796333,16596566,36786658,138216363,83410363,748289357,280772632,119139839,149530434,30523795,51934387,122422387,646707583,29507785,494641299,151238340,239739882,37835182,542668398,46579174,301688686,760126132,19675394,2757341230,230246535,306090419,82742019,58208225,254635575,125074121,808086744,123808679,29780742,470560615,151655862,8278035,143460729,170486368,40828947,70122460,46531268,45081410,230519533,47728948,1749973074,225285883,103364825,32118785,40747689,359995826,91025404,20879868,133175539,167985394,212161650,113125183,95091192,55639552,355164926,159407861,20943819,109556511,449230199,114247523,54256624,38830915,96534357,79270224,34932584,255327520,112561835,74036798,244404196,12405707,358690486,132374990,131086837,52914128,22989922,18683844,500138664,23221547,113391079,126504620,778359802,331407526,274975658,151039500,20269798,84916746,140341573,41415715,5552525308,90347053,192088686,
2010-10-22,26390589,73658819,225479406,117100799,29937255,142157933,23845291,25455017,48965467,68740847,493222726,137339121,91431444,123553798,21044007,21790382,93379046,378647338,23182727,271832514,219219751,290352521,57292682,311013694,145983984,175974892,471677552,16911944,1183877870,227636284,186805746,46573240,42920576,181195991,164650756,444272483,73598496,16381839,272981626,193721047,3664843,126663868,106556279,93502332,46313531,43600148,45337542,149197341,53467188,1271810189,119468809,78687963,37658261,68059965,124321808,80497547,22645737,88690024,132324134,108715729,98871815,66819660,23161295,388790037,67892819,32992683,84054970,271287747,160492957,33184851,41715860,67513399,57248350,45643530,194708241,80382886,84067382,174002717,15617116,240109162,76582447,101622540,68816926,21295019,25278994,308167459,19376341,67047582,74017916,409143859,158656383,163442683,118599794,18505663,98183756,94603459,50355053,3728557417,50300419,74235420,
2010-10-25,36353606,83525969,194198245,74880624,52829868,152748208,19038205,30302271,84875149,82709190,585808169,208173305,200716445,125603632,35985978,47345203,138657424,462350214,38680901,264549869,165783205,201976484,22284021,368978357,83925472,97282809,743014984,16990095,616457116,258337675,317153452,93328799,64097323,190563787,203357261,820949556,110992777,34451546,356429016,131640080,9480400,114509327,182356651,74075822,49323163,47934659,52531854,112349780,50983857,3169531355,217740199,75678361,29515860,57968926,160579617,87200258,20156094,78953875,118170829,168082098,86755732,93179783,64773669,378887232,98546338,31417840,72571383,371994781,126221896,21152290,35268469,96978798,42997407,29159351,387112680,92733262,85740131,169873354,14273319,191613231,61897276,121017360,62813191,21339060,30706618,464745017,22360823,80309727,64032375,700463531,280430246,307106998,131007283,18320432,82035059,108418323,31581785,3942929119,133705786,77490586,
2010-10-26,73165840,45153358,248437395,116389654,69443664,124617280,23333832,30328806,50765839,90737014,886601892,197831191,553166040,111633980,30086163,34581495,199863401,409726789,24086884,260054042,94864146,162455527,23278806,493128465,45283118,105470425,748073503,16705429,1868704495,279010073,209440326,209011959,99544500,182119717,208192905,745706719,75137171,26891303,372266948,122330698,11809100,86558713,206587143,47990848,47297481,80172555,48368199,108587003,71674323,1733092020,245469877,82931371,12933286,105378000,159118570,73852961,33950907,57281173,84236800,813592330,90942032,64498329,63584073,332432872,133677229,31662245,77461934,486300681,70182890,29513942,35301897,111476854,52433795,67486947,353109162,102912560,99371327,235649016,15389219,154418161,85602936,102320480,87015412,27159917,48402583,666139089,104671072,62686372,92756061,649478438,179324526,446337248,123938424,23809453,55511311,89932876,72695649,3937529067,139828005,40503197,
2010-10-27,42623026,41183549,296560638,134326456,40068400,271944675,23657894,40965934,109427655,106260568,786548071,120380608,262654050,151087362,49959261,42978202,123235800,649608264,20859142,536970229,175942503,164720388,30265421,391144492,43863930,128161297,774054063,13296503,1653195600,420954653,351454600,330888603,132536866,244215600,176388890,903316237,82332946,37923631,426050586,126756771,11378122,60956947,220724820,51769552,37295700,167588825,61903926,129151924,69502245,1104924424,143147080,88966019,15006516,63278342,147191400,80301918,33687980,86556939,129651883,315122998,90278739,104658868,94631263,453916994,223977140,24874990,96512699,607339034,87891332,23593234,48275007,217541301,56946361,68729602,304647282,117360978,108820609,187091630,12143391,220444855,122868582,112127109,82174493,38415887,75975920,689771155,42447058,77198076,67540236,663596418,432263928,299160892,175890727,30003474,84773985,60810020,62723213,3995532791,294634448,46427718,
2010-10-28,45825947,93894983,281789010,123856592,55460454,131278571,32194115,41258815,53646370,94388655,664375153,591142047,170334708,145239626,42470662,58982902,88075811,579982458,33043387,339370618,95845586,132479005,22250702,481239840,25810177,123996122,662753777,24467569,662441710,210052922,290000464,112379686,97794303,178850428,160263302,957914369,82483897,102260156,348377427,135465918,12830264,49811946,182431690,52829875,50580697,112782182,44900657,131878050,60160423,1073729098,131839448,130468302,15805295,39769730,145828296,96310806,53593992,248991281,130639555,242652353,107567946,198872282,121923105,304122917,102933495,30835807,95751067,383216592,61713186,17519368,96906224,295218110,42360384,75116828,273997480,81468293,78512767,200427012,9675467,112186864,57728557,133421885,69404825,29296540,59025025,477859702,30724344,59542935,98845678,579150491,288276200,250247699,158988178,22527131,163677419,102626338,65122068,5471686555,147956227,193137912,
